data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3,notes_fr
8612441,854,BFO5605,5605,17/10/2021,2021,1,Violence against civilians,Abduction/forced disappearance,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Burkina Faso),Labour Group (Burkina Faso),7,27,Western Africa,Burkina Faso,Cascades,Comoe,Mangodara,Linguekoro,10.15,-4.4,1,Undisclosed Source,Local partner-Other,"On 17 October 2021, presumed Katiba Macina (JNIM) militants seized a truck loaded with supplies and briefly detained the driver and his apprentice in the village of Linguekoro (Mangodara, Comoe).",0,1635798956,BFA,"[{'translation_text': 'Le 17 octobre 2021, des militants présumés du Katiba Macina (JNIM) ont saisi un camion chargé de fournitures et arrêté brièvement le conducteur et son apprenti dans le village de Linguekoro (Mangodara, Comoe).'}]"
8612450,854,BFO5606,5606,17/10/2021,2021,1,Strategic developments,Looting/property destruction,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),,7,27,Western Africa,Burkina Faso,Sahel,Seno,Gorgadji,Peteguerse,14.0387,-0.3471,1,Undisclosed Source,Local partner-Other,"Looting: On 17 October 2021, suspected ISWAP (Greater Sahara) militants seized livestock in the village of Peteguerse (Gorgadji, Seno).",0,1635798956,BFA,"[{'translation_text': ""Vol : Le 17 octobre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont saisi du bétail dans le village de Peteguerse (Gorgadji, Sénégal).""}]"
8612467,854,BFO5604,5604,17/10/2021,2021,1,Strategic developments,Disrupted weapons use,Military Forces of Burkina Faso (2015-),,1,JNIM: Group for Support of Islam and Muslims,,2,12,Western Africa,Burkina Faso,Sahel,Soum,Djibo,Djibo,14.0875,-1.6418,2,Undisclosed Source,Local partner-Other,"Defusal: On 17 October 2021, soldiers discovered and defused four IEDs likely planted by JNIM militants on the road between Djibo (Djibo, Soum) and Pobe Mengao (Pobe-Mengao, Soum).",0,1635798956,BFA,"[{'translation_text': 'Défaut : Le 17 octobre 2021, des soldats ont découvert et désamorcé quatre IED probablement posés par des militants du JNIM sur la route entre Djibo (Djibo, Soum) et Pobe Mengao (Pobe-Mengao, Soum).'}]"
8612468,562,NIR14214,14214,17/10/2021,2021,1,Battles,Armed clash,Islamic State (West Africa) - Greater Sahara Faction,,2,Dinara Communal Militia (Niger),,4,24,Western Africa,Niger,Tillaberi,Banibangou,Banibangou,Dinara,15.0373,2.6295,1,Undisclosed Source,Local partner-Other,"On 17 October 2021, presumed ISWAP (Greater Sahara) militants attacked the village of Dinara (Banibangou, Tillaberi). Village self-defense repelled the attack. There were no casualties.",0,1635798956,NER,"[{'translation_text': ""Le 17 octobre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont attaqué le village de Dinara (Banibangou, Tillaberi) et l'autodéfense du village a repoussé l'attaque sans faire de victimes.""}]"
8629067,854,BFO5603,5603,17/10/2021,2021,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Burkina Faso),,3,Civilians (Burkina Faso),,7,37,Western Africa,Burkina Faso,Nord,Loroum,Banh,Borio,14.0643,-2.5531,1,Undisclosed Source,Local partner-Other,"On 17 October 2021, two children were wounded by the explosion of a grenade they picked up and threw in the village of Borio (Banh, Loroum).",0,1636405423,BFA,"[{'translation_text': ""Le 17 octobre 2021, deux enfants ont été blessés par l'explosion d'une grenade qu'ils ont ramassée et lancée dans le village de Borio (Banh, Loroum).""}]"
8644026,132,CPV106,106,17/10/2021,2021,1,Strategic developments,Other,Government of Cape Verde (2021-),PAICV: African Party for the Independence of Cape Verde,1,,,0,10,Western Africa,Cape Verde,Praia,Nossa Senhora da Graca,,Praia,14.9315,-23.5125,3,A Nacao; Noticias do Norte; A Semana; Inforpress; Expresso das Ilhas,National,"Elections/referendum: On 17 October 2021, presidential elections were held in Cape Verde. Jose Maria Neves, from the PAICV, won the majority of votes and was elected president. Neves swore to office on 9 November 2021. Location coded to the capital Praia (Nossa Senhora da Graca, Praia).",0,1637008333,CPV,"[{'translation_text': 'Élections/référendum : Le 17 octobre 2021, des élections présidentielles ont eu lieu au Cap-Vert. Jose Maria Neves, du PAICV, a remporté la majorité des voix et a été élu président. Neves a prêté serment le 9 novembre 2021.'}]"
8666948,466,MLI5779,5779,17/10/2021,2021,1,Battles,Armed clash,JNIM: Group for Support of Islam and Muslims,,2,Military Forces of Mali (2021-),,1,12,Western Africa,Mali,Tombouctou,Tombouctou,Alafia,Acharane,16.6314,-3.3256,1,Xinhua; Essor; FAMAMali; AMAP; Twitter,New media-National,"On 17 October 2021, JNIM militants attacked a Malian army position in the village of Acharane (Tombouctou, Tombouctou). The soldiers repelled the attack and recovered a vehicle and weapons. One soldier was killed and four wounded, and six militants killed and several wounded. JNIM claimed responsibility.",7,1638292281,MLI,"[{'translation_text': ""Le 17 octobre 2021, des militants du JNIM ont attaqué une position de l'armée malienne dans le village d'Acharane (Tombouctou, Tombouctou) et ont repoussé l'attaque et récupéré un véhicule et des armes; un soldat a été tué et quatre blessés, et six militants ont été tués et""}]"
8666949,466,MLI5781,5781,17/10/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Dire,Kirchamba,Douekire,16.3425,-3.2666,1,Twitter; Undisclosed Source,Local partner-Other,"Property destruction: On 17 October 2021, JNIM militants destroyed a telecommunications antenna in the village of Douekire (Dire, Tombouctou).",0,1638292281,MLI,"[{'translation_text': 'Destruction de biens : Le 17 octobre 2021, des militants du JNIM ont détruit une antenne de télécommunication dans le village de Douekire (Dire, Tombouctou).'}]"
8666950,466,MLI5782,5782,17/10/2021,2021,1,Violence against civilians,Attack,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,Civilians (Mali),,7,27,Western Africa,Mali,Mopti,Bankass,Bankass,Sogara,13.9842,-3.4344,1,Koro Kibaru; Twitter; Le Pays Dogon; Studio Tamani,New media-Subnational,"On 17 October 2021, presumed Katiba Macina (JNIM) militants attacked the village of Sogara (Bankass, Mopti). The militants killed two persons and seized livestock. One report indicated that the attack targeted a Dana Ambassagou position.",2,1638292281,MLI,"[{'translation_text': 'Le 17 octobre 2021, des militants présumés du Katiba Macina (JNIM) ont attaqué le village de Sogara (Bankass, Mopti), tuant deux personnes et saisissant du bétail.'}]"
8666951,466,MLI5783,5783,17/10/2021,2021,1,Strategic developments,Looting/property destruction,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Mali),,7,27,Western Africa,Mali,Tombouctou,Tombouctou,Alafia,Tintelout,16.648,-3.2444,1,FAMAMali; Undisclosed Source; Twitter,Local partner-Other,"Property destruction: On 17 October 2021, JNIM militants destroyed a telecommunications antenna in the village of Tintelout (Tombouctou, Tombouctou).",0,1638292281,MLI,"[{'translation_text': 'Destruction de biens : Le 17 octobre 2021, des militants du JNIM ont détruit une antenne de télécommunication dans le village de Tintelout (Tombouctou, Tombouctou).'}]"
8666973,466,MLI5841,5841,17/10/2021,2021,1,Strategic developments,Arrests,Military Forces of France (2017-),,8,Katiba Gourma,JNIM: Group for Support of Islam and Muslims,2,28,Western Africa,Mali,Tombouctou,Gourma-Rharous,Serere,Madiakoye,16.7504,-2.3648,2,Twitter; Undisclosed Source,Local partner-Other,"On 17 October 2021, French forces conducted an air-landed operation and arrested a Katiba Gourma (JNIM) commander and three of his associates about 40km south of Madiakoye (Gourma-Rharous, Tombouctou).",0,1638292281,MLI,"[{'translation_text': 'Le 17 octobre 2021, les forces françaises ont effectué une opération de débarquement aérien et arrêté un commandant de Katiba Gourma (JNIM) et trois de ses associés à environ 40 km au sud de Madiakoye (Gourma-Rharous, Tombouctou).'}]"
8667009,562,NIR14208,14208,17/10/2021,2021,1,Battles,Armed clash,Islamic State (West Africa) - Greater Sahara Faction,,2,Police Forces of Niger (2021-),,1,12,Western Africa,Niger,Tillaberi,Tera,Tera,Petel Kole,13.9931,0.4199,1,AFP; GardaWorld; Tadress24info; Niger Inter; Twitter; Journal le Gardien; RFI; Air Info,Other-New media,"On 17 October 2021, presumed ISWAP (Greater Sahara) militants attacked a police station in the town of Petel Kole (Tera, Tillaberi). The militants killed three policemen, wounded seven others including four severely, burned several vehicles, and seized weapons.",3,1638292281,NER,"[{'translation_text': ""Le 17 octobre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont attaqué un poste de police dans la ville de Petel Kole (Tera, Tillaberi), tuant trois policiers, blessant sept autres, dont quatre grièvement, brûlant plusieurs véhicules et saisissant des armes.""}]"
8667180,566,NIG22305,22305,17/10/2021,2021,1,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Kaga,,Ngamdu,11.7652,12.2605,2,Twitter,New media,"On 17 October 2021, ISWAP claimed an attack on a Nigerian army checkpoint in Tasmukawu, east of Ngamdu (Kaga, Borno). One soldier was killed, equipment belonging to the troops were seized.",1,1638292282,NGA,"[{'translation_text': ""Le 17 octobre 2021, l'ISWAP a réclamé une attaque contre un poste de contrôle de l'armée nigériane à Tasmukawu, à l'est de Ngamdu (Kaga, Borno).""}]"
8667187,566,NIG22301,22301,17/10/2021,2021,1,Battles,Armed clash,Islamic State (West Africa) - Lake Chad Faction,,2,Military Forces of Nigeria (2015-),,1,12,Western Africa,Nigeria,Borno,Nganzai,,Gambori,12.5612,13.2924,2,Twitter,New media,"On 17 October 2021, ISWAP claimed to have clashed with military forces in Ladari, a village close to Gambori (Nganzai, Borno). Casualties unknown.",0,1638292282,NGA,"[{'translation_text': ""Le 17 octobre 2021, l'ISWAP a affirmé avoir eu des affrontements avec des forces militaires à Ladari, un village proche de Gambori (Nganzai, Borno).""}]"
8605253,854,BFO5550,5550,16/10/2021,2021,1,Battles,Armed clash,Dozo Communal Militia (Burkina Faso),,4,Katiba Macina,JNIM: Group for Support of Islam and Muslims,2,24,Western Africa,Burkina Faso,Cascades,Comoe,Niangoloko,Kimini,10.1,-4.7833,1,Infowakat; Signal,New media-National,"On 16 October 2021, Dozo militiamen and presumed Katiba Macina (JNIM) militants clashed in the village of Kimini (Niangoloko, Comoe). One Dozo was killed and three militants wounded and captured.",1,1635193319,BFA,"[{'translation_text': 'Le 16 octobre 2021, des miliciens du Dozo et des militants présumés du Katiba Macina (JNIM) se sont affrontés dans le village de Kimini (Niangoloko, Comoe), un Dozo ayant été tué et trois militants blessés et capturés.'}]"
8605254,854,BFO5551,5551,16/10/2021,2021,1,Violence against civilians,Attack,JNIM: Group for Support of Islam and Muslims,,2,Civilians (Benin),,7,27,Western Africa,Burkina Faso,Est,Kompienga,Kompienga,Koalou,11.0231,0.9387,2,Facebook; Undisclosed Source,Local partner-Other,"On 16 October 2021, presumed JNIM militants fired gunshots against road users coming from Benin between Koalou (Kompienga, Kompienga) and Nadiagou (Pama, Kompienga). A woman was wounded.",0,1635193319,BFA,"[{'translation_text': 'Le 16 octobre 2021, des militants présumés du JNIM ont tiré des coups de feu contre des usagers de la route venant du Bénin entre Koalou (Kompienga, Kompienga) et Nadiagou (Pama, Kompienga), une femme ayant été blessée.'}]"
8605256,854,BFO5557,5557,16/10/2021,2021,1,Violence against civilians,Attack,Islamic State (West Africa) - Greater Sahara Faction,,2,Civilians (Burkina Faso),Forest Guards (Burkina Faso),7,27,Western Africa,Burkina Faso,Sahel,Seno,Seytenga,Seytenga,13.972,0.3096,2,AIB (Burkina Faso); Facebook; Radio Omega; Signal; Undisclosed Source; Wakat Sera; Xinhua,Local partner-Other,"On 16 October 2021, presumed ISWAP (Greater Sahara) militants killed an off-duty forest guard near Seytenga (Seytenga, Seno).",1,1635193319,BFA,"[{'translation_text': ""Le 16 octobre 2021, des militants présumés de l'ISWAP (Greater Sahara) ont tué un garde forestier hors service près de Seytenga (Seytenga, Sénégal).""}]"
8605420,566,NIG22290,22290,16/10/2021,2021,1,Violence against civilians,Attack,APC: All Progressives Congress,,3,Civilians (Nigeria),APC: All Progressives Congress,7,37,Western Africa,Nigeria,Ogun,Abeokuta North,,Ake,7.2406,3.3237,1,Daily Independent (Nigeria); Nigeria Punch; New Telegraph,National,"On 16 October 2021, a faction of the APC in Ogun attacked APC members loyal to Ibikunle Amosun at Ake (Abeokuta North, Ogun). An unspecified number of persons were wounded, other sources report one killed and three wounded.",0,1635193320,NGA,"[{'translation_text': ""Le 16 octobre 2021, une faction de l'APC à Ogun a attaqué des membres de l'APC fidèles à Ibikunle Amosun à Ake (Abeokuta-Nord, Ogun) et a blessé un nombre non précisé de personnes, d'autres sources faisant état d'un tué et de trois blessés.""}]"
8605421,566,NIG22291,22291,16/10/2021,2021,2,Battles,Armed clash,Agila Communal Militia (Nigeria),,4,Mgbo Ethnic Militia (Nigeria),,4,44,Western Africa,Nigeria,Benue,Ado,,Apa-Agila,6.7612,7.9215,2,Daily Trust (Nigeria); Daily Post (Nigeria),National,"Around 16 October 2021 (as reported), militias from Agila and Mgbo clashed around the boundary between Benue and Ebonyi states, nine people from Benue have been declared missing, and one dead person was found Sunday morning. Location coded to Apa-Agila (Ado, Benue).",1,1635193320,NGA,"[{'translation_text': ""Vers le 16 octobre 2021 (comme on l'a signalé), des milices d'Agila et de Mgbo se sont affrontées autour de la frontière entre les États du Benue et de l'Ebonyi, neuf personnes du Benue ont été déclarées disparues et une personne décédée a été retrouvée dimanche matin à Apa-Agila (Ado, Ben""}]"
8605422,566,NIG22293,22293,16/10/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),PDP: People's Democratic Party,7,37,Western Africa,Nigeria,Oyo,Ibadan North West,,Ibadan,7.3776,3.9059,1,Sahara Reporters; New Telegraph; Daily Independent (Nigeria),National-Regional,"On 16 October 2021, unidentified armed men attacked members of the PDP holding a parallel congress in Ibadan (Ibadan North West, Oyo). Five persons were wounded, over fifty vehicles were destroyed.",0,1635193320,NGA,"[{'translation_text': 'Le 16 octobre 2021, des hommes armés non identifiés ont attaqué des membres du PDP qui tenaient un congrès parallèle à Ibadan (Ibadan Nord-Ouest, Oyo), blessant cinq personnes et détruisant plus de cinquante véhicules.'}]"
8605423,566,NIG22297,22297,16/10/2021,2021,1,Violence against civilians,Attack,Unidentified Armed Group (Nigeria),,3,Civilians (Nigeria),PDP: People's Democratic Party,7,37,Western Africa,Nigeria,Lagos,Lagos Island,,Lagos,6.4531,3.3958,1,New Telegraph; Nigeria Tribune,National,"On 16 October 2021, an unidentified armed group disrupted the congress of the PDP at the Tafawa Balewa Square, Lagos (Lagos Island). The gunshots started following disagreements over the delegates list of some local government areas. Casualties unknown.",0,1635193320,NGA,"[{'translation_text': 'Le 16 octobre 2021, un groupe armé non identifié a perturbé le congrès du PDP à la place Tafawa Balewa, à Lagos (île de Lagos), à la suite de désaccords sur la liste des délégués de certaines administrations locales.'}]"
8605425,566,NIG22299,22299,16/10/2021,2021,1,Battles,Armed clash,APC: All Progressives Congress,,3,APC: All Progressives Congress,,3,33,Western Africa,Nigeria,Osun,Osogbo,,Oshogbo,7.7667,4.5667,1,Sahara Reporters; New Telegraph; Nigeria Punch,National-Regional,"On 16 October 2021, two armed groups belonging to factions of the APC in Osun state clashed around the venue of a parallel congress held by The Osun Progressives in Oshogbo (Osogbo, Osun). Two people were wounded.",0,1635193320,NGA,"[{'translation_text': ""Le 16 octobre 2021, deux groupes armés appartenant à des factions de l'APC dans l'État d'Osun se sont affrontés autour du lieu d'un congrès parallèle organisé par les Progressives d'Osun à Oshogbo (Osogbo) et ont blessé deux personnes.""}]"
